"row_id","Species3","Family3","Order3","Total.individuals","Female","Male","Unknown","Complete.measures","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Kipps.Distance","Secondary1","Hand-Wing.Index","Tail.Length","Mass","Mass.Source","Mass.Refs.Other","Inference","Traits.inferred","Reference.species","Habitat","Habitat.Density","Migration","Trophic.Level","Trophic.Niche","Primary.Lifestyle","Min.Latitude","Max.Latitude","Centroid.Latitude","Centroid.Longitude","Range.Size","Species.Status"
1270,"Sterna elegans","Laridae","Charadriiformes",5,2,3,0,4,64.4,44.6,5.8,10.3,28.2,296.6,194.5,97.5,66.6,126.6,260,"Dunning","NA","NO","NA","NA","Coastal","3","3","Carnivore","Aquatic predator","Aerial","24.14","33.83","31.85","-116.30244140000001","1309.31","Extant"
1271,"Sterna forsteri","Laridae","Charadriiformes",5,2,3,0,4,45.3,28,4.9,8.8,24.3,252.6,173.5,79,68.7,131.4,149,"Dunning","NA","NO","NA","NA","Wetland","3","3","Carnivore","Aquatic predator","Aerial","25.88","55.17","46.22","-104.49558519999999","1801878.95","Extant"
1272,"Sterna fuscata","Laridae","Charadriiformes",9,4,5,0,8,47.9,29.3,5.4,8.1,21,280.7,189.1,91.1,67.5,152.1,185.72,"Dunning","NA","NO","NA","NA","Marine","3","2","Carnivore","Aquatic predator","Aerial","-38.74","33.06","6.81","115.01062020000001","180205.31","Extant"
1273,"Sterna hirundinacea","Laridae","Charadriiformes",5,2,3,0,4,49.9,29.8,4.4,8.7,21.5,296.6,202.8,93.2,68.4,171.6,188,"Dunning","NA","NO","NA","NA","Marine","3","3","Carnivore","Aquatic predator","Aerial","-56.59","-15.19","-41.04","-64.87670018","1375360.34","Extant"
1274,"Sterna hirundo","Laridae","Charadriiformes",14,7,6,1,8,44.5,24.2,3.8,7,19.5,253.3,170.6,82.6,67.3,129.8,129.15,"Dunning","NA","NO","NA","NA","Marine","3","3","Carnivore","Aquatic predator","Aerial","4.3","71.19","50.38","63.438530059999998","30248469.5","Extant"
1275,"Sterna lorata","Laridae","Charadriiformes",4,2,2,0,4,34.7,22.3,2.9,5.1,13.7,173.5,118.6,54.9,68.4,73.8,53.8,"Dunning","NA","NO","NA","NA","Coastal","3","2","Carnivore","Aquatic predator","Aerial","-22.95","-7.41","-17.29","-73.885637750000001","21.27","Extant"
1276,"Sterna lunata","Laridae","Charadriiformes",5,2,3,0,4,45.3,28.2,5.2,7.6,18.9,261.2,178,81.2,68.6,157.6,120,"Updated_literature","BoW","NO","NA","NA","Marine","3","2","Carnivore","Aquatic predator","Aerial","-23.19","23.06","0.69","6.2216463830000004","37443.379999999997","Extant"
1277,"Sterna maxima","Laridae","Charadriiformes",10,4,4,2,8,73.7,45.5,8.4,14.9,32.8,363.7,224.1,141,61.4,155.1,415.31,"Dunning","NA","NO","NA","NA","Marine","3","3","Carnivore","Aquatic predator","Aerial","-45.33","41.98","13.04","-60.216028829999999","3285888.83","Extant"
1278,"Sterna nereis","Laridae","Charadriiformes",5,3,1,1,4,35.3,23.5,3.5,6.5,15.1,178.2,126,54,70,80.6,72.3,"Dunning","NA","NO","NA","NA","Coastal","3","2","Carnivore","Aquatic predator","Aerial","-43.25","-19.38","-30.98","152.7800709","250434.51","Extant"
1279,"Sterna nilotica","Laridae","Charadriiformes",18,7,6,5,11,43.9,27.2,6.2,11.2,31.9,307.7,207.5,107.7,65.8,121.5,218.25,"Dunning","NA","NO","NA","NA","Coastal","3","3","Carnivore","Omnivore","Aerial","-39.99","55.34","10.96","78.692850269999994","13188209.57","Extant"
1280,"Sterna paradisaea","Laridae","Charadriiformes",9,4,5,0,4,37.8,22.8,3.8,7,16.1,262.7,181.1,80.9,69.1,179.6,110,"Dunning","NA","NO","NA","NA","Coastal","3","3","Carnivore","Aquatic predator","Aerial","41.24","83.11","67.209999999999994","-35.317193510000003","10398468.439999999","Extant"
1281,"Sterna repressa","Laridae","Charadriiformes",5,2,3,0,4,40.6,25.5,3.8,6.4,18.2,241.4,166.2,74.8,69,136,90,"Dunning","NA","NO","NA","NA","Coastal","3","2","Carnivore","Aquatic predator","Aerial","-2.4","30.65","18.350000000000001","45.258187839999998","797048.79","Extant"
1282,"Sterna sandvicensis","Laridae","Charadriiformes",14,4,5,5,12,60.5,40.5,5.5,9.7,25.5,288.5,201,88.9,69.3,129,199.83,"Dunning","NA","NO","NA","NA","Marine","3","3","Carnivore","Aquatic predator","Aerial","-45.89","59.39","3.05","-49.10466478","2802142.59","Extant"
1283,"Sterna saundersi","Laridae","Charadriiformes",5,2,3,0,4,31.1,20.3,3.1,5.5,15.3,168,119.8,47.2,71.7,68.2,42.5,"Updated_literature","BoW","NO","NA","NA","Coastal","3","2","Carnivore","Aquatic predator","Aerial","-0.89","28.91","11.03","61.459739429999999","257886.15","Extant"
1284,"Sterna striata","Laridae","Charadriiformes",5,2,2,1,4,51.3,33.1,4.1,7.7,20.9,273.8,188.5,84.5,69,170,129,"Dunning","NA","NO","NA","NA","Coastal","3","2","Carnivore","Aquatic predator","Aerial","-47.29","-34.39","-40.54","169.30740299999999","83485.48","Extant"
1285,"Sterna sumatrana","Laridae","Charadriiformes",4,2,2,0,4,39.1,25,3.5,6,18.5,215.5,142,73.5,65.9,120.5,106,"Dunning","NA","NO","NA","NA","Marine","3","2","Carnivore","Aquatic predator","Aerial","-28","30.11","-2.63","93.195871920000002","10103250.1","Extant"
1286,"Sterna superciliaris","Laridae","Charadriiformes",5,3,2,0,4,38,22.9,4.3,6.6,16,169,109.2,59.8,64.7,61.7,46.4,"Dunning","NA","NO","NA","NA","Riverine","3","1","Carnivore","Aquatic predator","Aerial","-35.39","11.17","-9.36","-58.140003720000003","11385573.189999999","Extant"
1287,"Sterna trudeaui","Laridae","Charadriiformes",5,2,3,0,4,47.8,29.8,5,8.4,24,256.2,180.8,77,70.1,132.6,153,"Dunning","NA","NO","NA","NA","Wetland","3","2","Carnivore","Aquatic predator","Aerial","-43.6","-22.55","-34.159999999999997","-60.300382480000003","539946.35","Extant"
1288,"Sterna virgata","Laridae","Charadriiformes",5,0,1,4,4,33.1,17.2,3.9,6.5,17.6,249.8,171,77.2,68.8,124.4,126,"Dunning","NA","NO","NA","NA","Marine","3","2","Carnivore","Aquatic predator","Aerial","-49.74","-45.97","-49.08","67.435576879999999","7757.79","Extant"
1289,"Sterna vittata","Laridae","Charadriiformes",5,1,2,2,4,38.9,22.8,4.2,7.4,17.7,260,178.5,84,68,133.2,139,"Dunning","NA","NO","NA","NA","Marine","3","3","Carnivore","Aquatic predator","Aerial","-67.31","-35.61","-53.86","24.309614580000002","2102848.54","Extant"
1290,"Xema sabini","Laridae","Charadriiformes",7,3,4,0,4,32.1,13.4,4.4,7.7,33.3,265,156.8,107.2,59.4,114.4,198,"Dunning","NA","NO","NA","NA","Marine","3","2","Carnivore","Aquatic predator","Generalist","62.96","81.849999999999994","72.31","80.636956290000001","563350.81000000006","Extant"
1291,"Pedionomus torquatus","Pedionomidae","Charadriiformes",5,3,2,0,3,16.2,7.5,3.4,3.9,24.4,89,26.1,59.7,30.6,26.8,62.52,"Dunning","NA","NO","NA","NA","Grassland","3","1","Omnivore","Omnivore","Terrestrial","-36.43","-23.21","-29.41","142.77015650000001","32628.67","Extant"
1292,"Cladorhynchus leucocephalus","Recurvirostridae","Charadriiformes",5,0,0,5,3,72.2,57.2,4.4,4,82.8,196.4,102.3,94.5,52,77.4,216,"Dunning","NA","NO","NA","NA","Wetland","3","1","Carnivore","Aquatic predator","Terrestrial","-33.79","-22.06","-28.99","122.2503504","96302.92","Extant"
1293,"Himantopus himantopus","Recurvirostridae","Charadriiformes",5,2,3,0,4,64.7,47.1,4.3,4.6,115.8,225.6,115.5,105.2,52.2,78.6,176.82,"Dunning","NA","NO","NA","NA","Wetland","3","2","Carnivore","Aquatic predator","Terrestrial","-34.840000000000003","59.08","21.1","29.83485348","30584240.920000002","Extant"
